5451,ランダムで動きました
5453,ランダムで動きました
5453,ランダムで動きました
5453,ランダムで動きました
5454,[0.00542539 0.01508629 0.01121409 0.00701304 0.00780746]
5454,ランダムで動きました
5455,[0.00542539 0.01508629 0.01121409 0.00701304 0.00780746]
5455,[3.5341168e-07 4.5719353e-06 3.0631404e-06 7.8954190e-07 1.8587398e-06]
5455,[0.01496468 0.03140222 0.02643456 0.01700037 0.02065722]
5456,ランダムで動きました
5456,ランダムで動きました
5456,[0.06567356 0.10372595 0.09099682 0.07159397 0.08009842]
5459,[0.02452128 0.05165334 0.0402213  0.03050593 0.03130469]
5459,[1.9178613e-06 2.0918562e-05 1.5688576e-05 4.2055244e-06 1.0843629e-05]
5459,ランダムで動きました
5460,[0.00541273 0.01505427 0.01118499 0.00699535 0.00779179]
5460,[1.6974274e-06 1.7878081e-05 7.6067308e-06 3.7493473e-06 2.7461936e-06]
5460,ランダムで動きました
5462,[0.02452128 0.05165334 0.0402213  0.03050593 0.03130469]
5462,[4.6277330e-07 4.3426144e-06 3.9240499e-06 9.7028271e-07 4.7021249e-06]
5462,[0.0149079  0.03129473 0.02632337 0.01693057 0.02059006]
5463,[0.00540034 0.01502306 0.01115623 0.006978   0.00777651]
5463,ランダムで動きました
5467,[0.024482   0.05157987 0.04014987 0.03045332 0.03126185]
5467,[1.4924250e-06 2.5454918e-05 7.4421746e-06 3.8026744e-06 8.8586467e-06]
5467,ランダムで動きました
5468,ランダムで動きました
5468,[2.3038626e-07 1.7403856e-06 2.3432281e-06 3.3855767e-07 1.3903810e-06]
5468,ランダムで動きました
5470,[0.00538819 0.01499259 0.01112827 0.00696103 0.00776144]
5470,[4.3841959e-07 5.8372730e-06 3.8428270e-06 1.1892992e-06 2.2964095e-06]
5470,[0.06552035 0.10351462 0.09076742 0.07141471 0.079939  ]
5471,[0.02444352 0.05150824 0.04008032 0.0304019  0.03121969]
5471,[4.3896426e-07 3.6379870e-06 2.3689324e-06 1.1571306e-06 4.0713480e-06]
5471,[0.06552035 0.10351462 0.09076742 0.07141471 0.079939  ]
5472,ランダムで動きました
5472,ランダムで動きました
5472,[0.01485166 0.03118883 0.02621387 0.01686139 0.02052311]
5473,ランダムで動きました
5473,[4.0224086e-07 9.1272277e-06 2.1344129e-06 1.0681051e-06 1.6790605e-06]
5473,ランダムで動きました
5474,[0.00537559 0.01496092 0.01109941 0.00694334 0.00774573]
5474,ランダムで動きました
5474,ランダムで動きました
5475,ランダムで動きました
5475,[0.01482249 0.03113406 0.02615707 0.01682536 0.02048853]
5477,ランダムで動きました
5477,[0.01482249 0.03113406 0.02615707 0.01682536 0.02048853]
5479,[0.00536275 0.0149287  0.01106993 0.00692527 0.00772979]
5479,ランダムで動きました
5479,[0.06536087 0.10329523 0.09052995 0.07122737 0.07977263]
5480,ランダムで動きました
5480,[0.01479261 0.03107783 0.02609898 0.01678855 0.02045336]
5481,ランダムで動きました
5481,ランダムで動きました
5483,ランダムで動きました
5483,[4.7337323e-08 5.4829047e-07 3.9102468e-07 9.9301701e-08 2.3522394e-07]
5483,ランダムで動きました
5484,[0.00534963 0.01489572 0.01103991 0.00690686 0.00771362]
5484,[1.37002969e-08 3.10852840e-07 1.07643054e-07 8.91573890e-08
 1.10474101e-08]
5484,ランダムで動きました
5485,[0.02427894 0.05120187 0.03978493 0.03018161 0.03104035]
5485,[2.7254382e-07 3.0799249e-06 1.7137024e-06 4.3763967e-07 2.2103995e-06]
5485,[0.06519584 0.10306778 0.09028535 0.07103428 0.07960234]
5489,[0.02427894 0.05120187 0.03978493 0.03018161 0.03104035]
5489,ランダムで動きました
5489,[0.06519584 0.10306778 0.09028535 0.07103428 0.07960234]
5490,[0.02423806 0.05112495 0.0397117  0.03012666 0.03099637]
5490,[3.1791890e-06 3.2975942e-05 1.9106201e-05 8.1342987e-06 1.1170387e-05]
5490,[0.01473358 0.03096595 0.02598502 0.01671589 0.02038417]
5491,ランダムで動きました
5491,ランダムで動きました
5491,[0.01473358 0.03096595 0.02598502 0.01671589 0.02038417]
5492,[0.00532373 0.01483021 0.01098101 0.00687057 0.00768186]
5492,ランダムで動きました
5492,ランダムで動きました
5493,[0.005311   0.01479817 0.0109522  0.00685278 0.00766617]
5493,ランダムで動きました
5493,ランダムで動きました
5494,ランダムで動きました
5494,ランダムで動きました
5494,ランダムで動きました
5495,ランダムで動きました
5495,ランダムで動きました
5495,ランダムで動きました
5496,ランダムで動きました
5496,[0.01467592 0.03085722 0.02587442 0.0166451  0.02031613]
5497,ランダムで動きました
5497,[3.1428318e-08 2.4931896e-06 2.0914125e-07 5.2264681e-08 1.9957520e-07]
5497,ランダムで動きました
5498,ランダムで動きました
5498,ランダムで動きました
5498,[0.01464789 0.03080408 0.02582052 0.01661062 0.02028303]
5500,ランダムで動きました
5500,[5.4899061e-08 1.3041183e-06 3.9361905e-07 2.9799301e-07 3.6325606e-08]
5500,ランダムで動きました
5502,[0.00528613 0.01473544 0.01089599 0.006818   0.00763544]
5502,ランダムで動きました
5502,ランダムで動きました
5503,[0.00527399 0.0147045  0.0108683  0.00680094 0.00762044]
5503,[6.6995836e-09 6.0083869e-07 5.7634324e-08 1.1287628e-08 3.7293155e-08]
5503,[0.01462018 0.03075116 0.02576684 0.01657639 0.02025031]
5504,ランダムで動きました
5504,ランダムで動きました
5504,ランダムで動きました
5505,ランダムで動きました
5505,ランダムで動きました
5505,[0.01459257 0.0306982  0.02571338 0.01654231 0.02021777]
5509,[0.00526191 0.01467359 0.01084073 0.00678398 0.00760556]
5509,[6.8841479e-09 1.6492073e-07 6.0451427e-08 5.3587236e-08 8.1597369e-09]
5509,ランダムで動きました
5511,ランダムで動きました
5511,ランダムで動きました
5512,[0.02404042 0.05075358 0.03935947 0.02986201 0.0307812 ]
5512,[0.01459257 0.0306982  0.02571338 0.01654231 0.02021777]
5513,[0.00525002 0.01464291 0.01081372 0.0067672  0.00759086]
5513,ランダムで動きました
5513,ランダムで動きました
5515,[0.00525002 0.01464291 0.01081372 0.0067672  0.00759086]
5515,[0.01456535 0.0306456  0.0256609  0.01650859 0.02018564]
5516,[0.00525002 0.01464291 0.01081372 0.0067672  0.00759086]
5516,[2.4391346e-08 2.1763133e-06 3.0249151e-07 2.1394250e-07 6.6218504e-08]
5516,[0.01456535 0.0306456  0.0256609  0.01650859 0.02018564]
5521,[0.00523795 0.0146118  0.01078641 0.00675022 0.00757593]
5521,[6.3862149e-07 9.2931150e-06 2.8945942e-06 1.8054342e-06 1.2529474e-06]
5521,[0.01453771 0.03059227 0.0256078  0.01647445 0.02015298]
5522,ランダムで動きました
5522,ランダムで動きました
5524,ランダムで動きました
5524,ランダムで動きました
5524,[0.06457082 0.10219622 0.08936302 0.07030022 0.07895575]
5525,[0.02392529 0.05053419 0.039154   0.02970703 0.03065565]
5525,[2.3873636e-07 2.7633509e-06 1.9881586e-06 5.5090692e-07 1.8801262e-06]
5525,[0.06449467 0.10208956 0.08925038 0.07021067 0.07887644]
5526,ランダムで動きました
5526,[0.01451038 0.03053992 0.02555504 0.01644073 0.02012053]
5528,ランダムで動きました
5528,ランダムで動きました
5528,ランダムで動きました
5529,ランダムで動きました
5529,[0.01448199 0.03048553 0.02550067 0.01640586 0.02008665]
5530,ランダムで動きました
5530,[0.06441552 0.1019787  0.08913425 0.07011801 0.07879362]
5531,ランダムで動きました
5531,[6.9785033e-06 6.8632573e-05 3.0241756e-05 1.7170958e-05 1.2931694e-05]
5531,[0.01448199 0.03048553 0.02550067 0.01640586 0.02008665]
5532,ランダムで動きました
5532,[1.1182731e-08 3.4740242e-07 7.5264012e-08 4.4023370e-08 6.2162728e-09]
5532,ランダムで動きました
5534,ランダムで動きました
5534,[0.01445451 0.03043337 0.02544814 0.01637215 0.02005379]
5535,ランダムで動きました
5535,ランダムで動きました
5535,[0.01445451 0.03043337 0.02544814 0.01637215 0.02005379]
5538,[0.00520157 0.01451907 0.01070421 0.00669933 0.00753057]
5538,[0.06426407 0.10176845 0.08891243 0.06994111 0.07863458]
5539,ランダムで動きました
5539,ランダムで動きました
5539,[0.06426407 0.10176845 0.08891243 0.06994111 0.07863458]
5542,[0.02380915 0.05031523 0.03894865 0.02955212 0.03052757]
5542,ランダムで動きました
5542,[0.01442772 0.03038244 0.02539696 0.01633932 0.02002159]
5546,[0.00518986 0.01448935 0.01067789 0.00668301 0.00751583]
5546,ランダムで動きました
5548,ランダムで動きました
5548,[1.6355570e-07 2.6538521e-06 8.9549593e-07 3.5476410e-07 9.1519411e-08]
5548,[0.01440088 0.03033118 0.02534575 0.0163064  0.01998929]
5550,ランダムで動きました
5550,ランダムで動きました
5550,[0.06418915 0.10166383 0.08880273 0.06985348 0.07855556]
5552,[0.02377132 0.05024379 0.03888185 0.02950165 0.03048562]
5552,[5.4306577e-07 1.0601413e-05 2.7331455e-06 1.7375000e-06 1.7478487e-06]
5552,ランダムで動きました
5555,ランダムで動きました
5555,ランダムで動きました
5555,[0.01437447 0.03028044 0.02529533 0.01627393 0.01995747]
5556,ランダムで動きました
5556,[2.1588111e-08 1.2520038e-06 1.4904819e-07 2.5412183e-08 9.2537121e-08]
5556,[0.06411527 0.10156015 0.08869459 0.0697669  0.07847764]
5557,ランダムで動きました
5557,[0.01434825 0.03023    0.02524518 0.01624166 0.01992606]
5559,ランダムで動きました
5559,[6.8494296e-07 5.7902898e-06 4.0321206e-06 1.4877597e-06 2.6662824e-06]
5559,ランダムで動きました
5562,[0.00515508 0.01440026 0.01059978 0.00663439 0.00747205]
5562,ランダムで動きました
5563,ランダムで動きました
5563,[3.2797484e-08 9.1908873e-07 2.1886402e-07 9.6600914e-08 3.6116823e-08]
5563,[0.06397021 0.10135601 0.08848163 0.06959701 0.07832554]
5565,[0.02366076 0.05003343 0.03868641 0.02935384 0.03036338]
5565,ランダムで動きました
5565,ランダムで動きました
5566,ランダムで動きました
5566,[1.29531793e-06 1.28346082e-05 1.02124695e-05 2.25476106e-06
 4.55598320e-06]
5566,ランダムで動きました
5568,ランダムで動きました
5568,[0.01429685 0.03013098 0.02514671 0.01617857 0.01986461]
5569,[0.0051326  0.01434239 0.01054912 0.00660299 0.00744387]
5569,[3.5991360e-07 4.8921497e-06 3.4366701e-06 8.2109852e-07 1.6396270e-06]
5569,[0.01429685 0.03013098 0.02514671 0.01617857 0.01986461]
5571,ランダムで動きました
5571,ランダムで動きました
5571,[0.01429685 0.03013098 0.02514671 0.01617857 0.01986461]
5575,ランダムで動きました
5575,ランダムで動きました
5575,[0.0142707  0.03008053 0.02509686 0.0161465  0.01983315]
5576,[0.00512116 0.01431293 0.01052348 0.00658704 0.00742948]
5576,ランダムで動きました
5576,[0.0638246  0.10115074 0.08826818 0.06942654 0.07817253]
5577,[0.02358735 0.04989327 0.03855655 0.02925578 0.03028224]
5577,[2.2326162e-07 2.1590477e-06 3.0685701e-06 4.3060291e-07 2.1498531e-06]
5577,ランダムで動きました
5579,[0.00510934 0.01428244 0.01049719 0.00657061 0.00741461]
5579,[1.3498696e-07 1.2164442e-06 1.3339220e-06 2.6867588e-07 9.5054708e-07]
5579,[0.01424365 0.03002827 0.02504572 0.01611342 0.01980066]
5581,ランダムで動きました
5581,ランダムで動きました
5583,[0.00510934 0.01428244 0.01049719 0.00657061 0.00741461]
5583,[1.6124115e-07 1.5180655e-06 1.7412391e-06 3.5679886e-07 1.3508228e-06]
5583,[0.01421686 0.02997641 0.02499467 0.0160806  0.01976858]
5585,[0.00509762 0.01425211 0.01047097 0.00655428 0.0073999 ]
5585,[2.3186963e-08 6.7676234e-07 1.3811140e-07 6.1277390e-08 3.1932739e-08]
5585,ランダムで動きました
5586,ランダムで動きました
5586,ランダムで動きました
5586,ランダムで動きました
5587,ランダムで動きました
5587,ランダムで動きました
5587,[0.01418939 0.02992354 0.02494273 0.01604711 0.01973594]
5589,[0.00508566 0.01422133 0.01044438 0.00653769 0.00738501]
5589,ランダムで動きました
5589,ランダムで動きました
5590,ランダムで動きました
5590,[0.01418939 0.02992354 0.02494273 0.01604711 0.01973594]
5592,[0.00508566 0.01422133 0.01044438 0.00653769 0.00738501]
5592,ランダムで動きました
5593,ランダムで動きました
5593,[3.3536853e-08 6.9910664e-07 1.5552794e-07 1.3222051e-07 1.9573779e-08]
5593,ランダムで動きました
5596,[0.02343351 0.04959904 0.03828633 0.02905094 0.03011314]
5596,[0.01416186 0.0298702  0.02489041 0.01601332 0.01970325]
5597,[0.00507371 0.01419036 0.01041765 0.006521   0.00737013]
5597,[3.6000256e-07 4.8649144e-06 2.5516083e-06 8.0419721e-07 1.6340746e-06]
5597,ランダムで動きました
5598,[0.00506181 0.01415934 0.01039092 0.00650427 0.00735552]
5598,[4.2251990e-08 4.1618529e-07 2.9958841e-07 8.2622570e-08 3.7656338e-07]
5598,[0.01413446 0.02981672 0.02483806 0.01597947 0.01967113]
5599,ランダムで動きました
5599,[1.9169583e-07 2.6655073e-06 2.2690692e-06 4.4880437e-07 1.1237520e-06]
5599,[0.06344107 0.10060827 0.08770885 0.06897822 0.07777309]
5600,[0.02339498 0.04952458 0.03821801 0.02899901 0.03007152]
5600,[3.5585450e-07 1.2171276e-05 3.4667735e-06 1.6370676e-06 1.4584718e-06]
5600,ランダムで動きました
5604,[0.00505017 0.01412878 0.01036462 0.00648786 0.00734126]
5604,ランダムで動きました
5604,ランダムで動きました
5605,[0.02335711 0.04945096 0.03815079 0.02894796 0.03003066]
5605,ランダムで動きました
5605,[0.0141077  0.02976414 0.0247866  0.0159463  0.0196398 ]
5607,[0.00503876 0.01409876 0.01033868 0.00647174 0.0073273 ]
5607,ランダムで動きました
5607,[0.01408145 0.02971246 0.02473586 0.01591369 0.01960913]
5609,ランダムで動きました
5609,ランダムで動きました
5609,[0.01408145 0.02971246 0.02473586 0.01591369 0.01960913]
5611,[0.00503876 0.01409876 0.01033868 0.00647174 0.0073273 ]
5611,ランダムで動きました
5611,ランダムで動きました
5612,ランダムで動きました
5612,[2.7618569e-08 5.3433587e-07 1.6150231e-07 1.0801160e-07 1.9092038e-08]
5612,ランダムで動きました
5613,ランダムで動きました
5613,[1.18718242e-06 1.32020195e-05 1.26927916e-05 2.66117650e-06
 3.38146720e-06]
5613,[0.0632185  0.10028993 0.08738091 0.0687157  0.07754443]
5614,[0.02328362 0.04930885 0.03802022 0.02884914 0.02995124]
5614,ランダムで動きました
5614,[0.06314569 0.1001875  0.08727429 0.06863028 0.07746906]
5615,[0.0232474  0.04923977 0.03795606 0.02880052 0.02991179]
5615,ランダムで動きました
5615,[0.01402974 0.02961287 0.02463722 0.01585024 0.0195483 ]
5616,ランダムで動きました
5616,[2.7188702e-07 3.4048728e-06 2.7227495e-06 6.9138628e-07 1.5307846e-06]
5616,[0.06314569 0.1001875  0.08727429 0.06863028 0.07746906]
5618,[0.02321292 0.04917366 0.03789504 0.02875437 0.02987442]
5618,ランダムで動きました
5619,ランダムで動きました
5619,[4.9410820e-10 1.0839527e-07 1.1619775e-08 1.7600985e-09 4.0737387e-09]
5619,[0.01400535 0.02956562 0.02459052 0.0158202  0.01951958]
5620,[0.00500575 0.0140137  0.01026452 0.00642562 0.00728664]
5620,ランダムで動きました
5620,[0.01400535 0.02956562 0.02459052 0.0158202  0.01951958]
5621,ランダムで動きました
5621,[5.0555508e-07 9.2863111e-06 3.7175166e-06 1.4255806e-06 1.4907365e-06]
5621,ランダムで動きました
5622,[0.00499534 0.01398672 0.01024122 0.00641105 0.00727369]
5622,ランダムで動きました
5622,ランダムで動きました
5623,[0.02317904 0.04910871 0.03783534 0.02870897 0.02983741]
5623,[1.7360574e-07 1.9259203e-06 1.1903511e-06 3.3047979e-07 1.4670259e-06]
5623,ランダムで動きました
5624,ランダムで動きました
5624,[5.6031411e-08 3.9027841e-06 2.6402503e-07 8.3965475e-08 4.7317013e-07]
5624,[0.0139572  0.02947226 0.02449897 0.015761   0.01946242]
5626,[0.00498486 0.01395955 0.01021782 0.00639641 0.00726064]
5626,[0.0139572  0.02947226 0.02449897 0.015761   0.01946242]
5627,[0.00498486 0.01395955 0.01021782 0.00639641 0.00726064]
5627,[6.4356095e-07 9.9103099e-06 3.6590234e-06 1.6654044e-06 1.1608477e-06]
5627,ランダムで動きました
5628,[0.00497451 0.01393273 0.01019472 0.006382   0.00724779]
5628,ランダムで動きました
5630,ランダムで動きました
5630,[1.5338806e-08 2.7530871e-07 1.4115368e-07 7.6844692e-08 1.6870530e-08]
5630,[0.01393336 0.02942608 0.02445365 0.01573182 0.01943422]
5631,[0.00497451 0.01393273 0.01019472 0.006382   0.00724779]
5631,[1.9726057e-08 3.5632351e-07 1.2106617e-07 1.0368075e-07 1.6299323e-08]
5631,ランダムで動きました
5634,ランダムで動きました
5634,[3.0883407e-07 3.4125446e-06 2.7899448e-06 6.0930023e-07 1.7902230e-06]
5634,[0.01390902 0.02937889 0.02440705 0.01570187 0.01940536]
5635,[0.00496394 0.01390535 0.01017095 0.00636721 0.00723465]
5635,ランダムで動きました
5635,ランダムで動きました
5636,[0.02307656 0.04891231 0.03765452 0.02857203 0.02972565]
5636,ランダムで動きました
5636,[0.06273337 0.09960463 0.08666984 0.06814677 0.07704209]
5641,[0.02304128 0.04884515 0.03759198 0.02852479 0.02968725]
5641,ランダムで動きました
5642,ランダムで動きました
5642,ランダムで動きました
5642,ランダムで動きました
5645,[0.00495314 0.01387759 0.01014669 0.00635211 0.00722127]
5645,ランダムで動きました
5645,[0.01385871 0.02928253 0.02431113 0.01564018 0.01934584]
5646,[0.00494214 0.01384955 0.01012209 0.0063368  0.00720763]
5646,[2.8347748e-07 4.9549976e-06 2.6142111e-06 7.9867124e-07 1.4258201e-06]
5646,[0.01385871 0.02928253 0.02431113 0.01564018 0.01934584]
5647,[0.00494214 0.01384955 0.01012209 0.0063368  0.00720763]
5647,[6.4876687e-08 6.8644175e-07 3.4954692e-07 2.0815548e-07 5.7394303e-08]
5647,[0.01385871 0.02928253 0.02431113 0.01564018 0.01934584]
5648,ランダムで動きました
5648,[2.5897533e-08 6.0317421e-07 1.7280709e-07 7.0127420e-08 3.3815684e-08]
5648,[0.06258807 0.09940123 0.08645849 0.06797742 0.07689209]
5651,[0.02296903 0.0487081  0.03746513 0.02842862 0.02960879]
5651,[2.7603301e-07 3.0616716e-06 2.2167687e-06 7.0490967e-07 2.5502943e-06]
5651,[0.01383294 0.02923295 0.02426261 0.01560877 0.01931551]
5652,[0.00493101 0.01382094 0.01009745 0.00632138 0.0071939 ]
5652,[1.7209416e-07 4.1558424e-06 9.5694315e-07 6.1771829e-07 4.9749610e-07]
5652,[0.06251453 0.09929846 0.08635195 0.0678922  0.07681603]
5654,ランダムで動きました
5654,[8.5173944e-08 1.4313473e-06 6.2284522e-07 1.6246409e-07 8.5887173e-08]
5654,[0.01380706 0.02918352 0.02421381 0.01557738 0.01928495]
5658,[0.00491983 0.01379243 0.01007268 0.00630598 0.00718009]
5658,[7.9144991e-07 1.3105954e-05 4.7658527e-06 2.5602760e-06 1.7746049e-06]
5658,[0.06251453 0.09929846 0.08635195 0.0678922  0.07681603]
5659,[0.02293256 0.04863902 0.03740142 0.0283804  0.02956911]
5659,[0.06244295 0.09919833 0.0862487  0.06780934 0.07674209]
5660,[0.02289692 0.0485715  0.03733959 0.02833341 0.02953039]
5660,ランダムで動きました
5660,ランダムで動きました
5662,ランダムで動きました
5662,ランダムで動きました
5662,[0.06244295 0.09919833 0.0862487  0.06780934 0.07674209]
5664,[0.02289692 0.0485715  0.03733959 0.02833341 0.02953039]
5664,[9.6460070e-08 2.1721537e-06 3.5686185e-07 2.2747493e-07 2.8904324e-07]
5664,[0.01375694 0.02908783 0.02411944 0.01551659 0.01922589]
5665,ランダムで動きました
5665,[9.1319547e-09 1.1874429e-06 6.4511440e-08 2.0521911e-08 6.8443498e-08]
5665,ランダムで動きました
5668,[0.00489817 0.01373713 0.01002476 0.0062761  0.00715334]
5668,[0.01375694 0.02908783 0.02411944 0.01551659 0.01922589]
5672,[0.00489817 0.01373713 0.01002476 0.0062761  0.00715334]
5672,[1.7944684e-08 4.2075234e-07 1.3416403e-07 1.3394670e-07 2.4330104e-08]
5672,[0.01373241 0.02904101 0.02407301 0.01548673 0.01919683]
5673,[0.00488755 0.01371008 0.01000111 0.00626142 0.00714019]
5673,[0.01373241 0.02904101 0.02407301 0.01548673 0.01919683]
5675,[0.00488755 0.01371008 0.01000111 0.00626142 0.00714019]
5675,ランダムで動きました
5675,ランダムで動きました
5676,ランダムで動きました
5676,ランダムで動きました
5676,ランダムで動きました
5677,ランダムで動きました
5677,[5.9272466e-08 3.6156362e-06 2.7670487e-07 1.0633521e-07 3.4366857e-07]
5677,[0.06223183 0.09890389 0.08594164 0.06756437 0.07652335]
5681,[0.02279185 0.04837302 0.03715543 0.02819438 0.02941585]
5681,[0.06223183 0.09890389 0.08594164 0.06756437 0.07652335]
5682,[0.02279185 0.04837302 0.03715543 0.02819438 0.02941585]
5682,ランダムで動きました
5682,ランダムで動きました
5684,ランダムで動きました
5684,[3.3891553e-08 6.3811376e-07 1.1100960e-07 1.3593360e-07 2.8531113e-08]
5684,ランダムで動きました
5685,ランダムで動きました
5685,[1.3403393e-08 3.7753821e-07 1.0945003e-07 8.8860467e-08 1.3476476e-08]
5685,[0.01368349 0.02894791 0.02398031 0.01542744 0.01913878]
5686,[0.00485586 0.01362929 0.00993055 0.00621769 0.0071007 ]
5686,ランダムで動きました
5687,ランダムで動きました
5687,[0.01365897 0.02890091 0.0239338  0.01539759 0.01910958]
5689,ランダムで動きました
5689,ランダムで動きました
5690,[0.02272292 0.0482426  0.03703429 0.02810304 0.02934041]
5690,[1.0074050e-07 2.1481910e-06 6.5978884e-07 2.7946587e-07 1.5853753e-07]
5690,ランダムで動きました
5692,ランダムで動きました
5692,[5.9671272e-09 9.4871046e-07 5.7485128e-08 1.5392116e-08 3.2310325e-08]
5692,ランダムで動きました
5693,[0.00484556 0.01360267 0.00990755 0.00620337 0.00708779]
5693,ランダムで動きました
5693,ランダムで動きました
5697,[0.02268903 0.04817793 0.03697456 0.02805798 0.02930324]
5697,[3.9172672e-08 1.4448437e-06 3.5463117e-07 1.9789562e-07 1.0266201e-07]
5697,ランダムで動きました
5698,[0.00483501 0.01357529 0.00988382 0.00618865 0.00707456]
5698,ランダムで動きました
5698,ランダムで動きました
5699,[0.00483501 0.01357529 0.00988382 0.00618865 0.00707456]
5699,[2.1904589e-07 3.8633975e-06 1.5561891e-06 4.6277768e-07 1.2381930e-06]
5699,[0.01361057 0.0288071  0.02384144 0.01533827 0.01905175]
5701,ランダムで動きました
5701,[1.0946501e-08 4.3762509e-07 7.1384910e-08 2.7229099e-08 2.3829774e-08]
5701,[0.01358625 0.02875979 0.02379491 0.01530835 0.01902271]
5703,[0.00482455 0.01354807 0.00986028 0.00617401 0.00706145]
5703,ランダムで動きました
5703,[0.06188496 0.09841529 0.08543333 0.06715933 0.07616204]
5705,[0.02261996 0.04804518 0.03685206 0.02796552 0.0292273 ]
5705,[0.06188496 0.09841529 0.08543333 0.06715933 0.07616204]
5706,ランダムで動きました
5706,ランダムで動きました
5706,[0.01356203 0.02871292 0.02374886 0.01527885 0.01899377]
5709,[0.00481413 0.01352113 0.00983703 0.0061596  0.00704839]
5709,[9.6780170e-08 4.3331243e-06 5.1489837e-07 4.8600828e-07 3.8777756e-07]
5709,ランダムで動きました
5711,ランダムで動きました
5711,ランダムで動きました
5711,[0.01353835 0.02866737 0.02370392 0.01525012 0.01896514]
5712,ランダムで動きました
5712,[7.2755648e-07 9.2187474e-06 4.8310758e-06 1.3676286e-06 1.4988207e-06]
5712,[0.01353835 0.02866737 0.02370392 0.01525012 0.01896514]
5713,[0.00480394 0.01349497 0.00981433 0.00614555 0.00703548]
5713,ランダムで動きました
5713,ランダムで動きました
5715,ランダムで動きました
5715,[2.1950689e-06 2.1437279e-05 1.2018196e-05 5.8102150e-06 7.9348065e-06]
5715,ランダムで動きました
5716,ランダムで動きました
5716,ランダムで動きました
5719,ランダムで動きました
5719,ランダムで動きました
5719,ランダムで動きました
5720,[0.00479385 0.01346907 0.00979176 0.00613162 0.00702265]
5720,[2.6238851e-09 2.3444186e-07 3.0842958e-08 4.8702273e-09 1.3415156e-08]
5720,ランダムで動きました
5722,ランダムで動きました
5722,ランダムで動きました
5723,[0.0047837  0.01344325 0.00976928 0.00611771 0.00700972]
5723,[2.7734791e-07 3.7203254e-06 2.6476032e-06 6.7506704e-07 1.4036680e-06]
5723,ランダムで動きました
5724,ランダムで動きました
5724,[6.6378220e-08 3.0399465e-06 3.6029036e-07 9.9391137e-08 3.2050605e-07]
5724,[0.01346787 0.02853295 0.02357028 0.01516492 0.01887964]
5726,ランダムで動きました
5726,[2.9772538e-08 7.9160242e-07 2.1481038e-07 7.5347607e-08 3.2050568e-08]
5726,ランダムで動きました
5727,[0.00477374 0.01341798 0.00974703 0.00610407 0.00699704]
5727,[2.4632945e-07 3.3744218e-06 2.0232226e-06 6.0576770e-07 1.2319563e-06]
5727,[0.01346787 0.02853295 0.02357028 0.01516492 0.01887964]
5729,[0.00476377 0.01339279 0.00972483 0.00609042 0.00698449]
5729,ランダムで動きました
5729,ランダムで動きました
5731,ランダムで動きました
5731,ランダムで動きました
5731,[0.06147896 0.0978482  0.08484036 0.06668964 0.07573418]
5733,[0.02241997 0.04766677 0.0365001  0.02770179 0.0290052 ]
5733,ランダムで動きました
5734,ランダムで動きました
5734,[5.1752598e-09 2.5075275e-07 5.6972098e-08 1.7480586e-08 5.2912021e-09]
5734,[0.0134214  0.02844467 0.02348201 0.01510882 0.01882396]
5737,[0.00475385 0.01336748 0.00970265 0.00607679 0.00697203]
5737,ランダムで動きました
5737,[0.0134214  0.02844467 0.02348201 0.01510882 0.01882396]
5738,[0.00475385 0.01336748 0.00970265 0.00607679 0.00697203]
5738,[3.8768695e-07 1.1538947e-05 1.7288028e-06 1.9251140e-06 1.1925747e-06]
5738,[0.06134775 0.09766456 0.08464766 0.06653745 0.07559723]
5739,[0.02235527 0.04754406 0.03638565 0.02761623 0.02893406]
5739,[1.7566138e-07 2.2119052e-06 1.1872231e-06 3.1258867e-07 1.5127515e-06]
5739,ランダムで動きました
5741,ランダムで動きました
5741,ランダムで動きました
5741,ランダムで動きました
5742,ランダムで動きました
5742,ランダムで動きました
5742,[0.06128405 0.09757438 0.08455374 0.06646306 0.07553128]
5743,[0.02232369 0.04748351 0.03632957 0.02757418 0.02889962]
5743,[0.0133768  0.0283586  0.02339662 0.01505444 0.01877093]
5744,ランダムで動きました
5744,[0.06128405 0.09757438 0.08455374 0.06646306 0.07553128]
5746,[0.02232369 0.04748351 0.03632957 0.02757418 0.02889962]
5746,[1.8159213e-07 2.0329337e-06 1.4654051e-06 3.3200430e-07 1.7447496e-06]
5746,ランダムで動きました
5748,[0.00472527 0.01329356 0.00963835 0.00603716 0.00693646]
5748,ランダムで動きました
5748,ランダムで動きました
5749,[0.00472527 0.01329356 0.00963835 0.00603716 0.00693646]
5749,[4.1504177e-07 5.2003693e-06 3.1061597e-06 9.1122257e-07 2.3306382e-06]
5749,[0.01335497 0.02831604 0.02335467 0.01502772 0.01874511]
5750,[0.00472527 0.01329356 0.00963835 0.00603716 0.00693646]
5750,ランダムで動きました
5750,ランダムで動きました
5752,[0.02226168 0.0473644  0.03621943 0.02749158 0.02883201]
5752,ランダムで動きました
5752,[0.01333318 0.02827396 0.023313   0.01500115 0.01871929]
5754,ランダムで動きました
5754,ランダムで動きました
5755,ランダムで動きました
5755,[6.1618417e-09 8.8381580e-07 5.7932002e-08 1.4678858e-08 3.6821433e-08]
5755,[0.01331107 0.02823124 0.02327051 0.01497416 0.01869313]
5758,ランダムで動きました
5758,ランダムで動きました
5760,[0.00470645 0.01324498 0.00959598 0.00601107 0.00691308]
