100,8.269022226333618
200,6.155953884124756
300,5.394334316253662
400,6.187680006027222
500,5.085520505905151
600,5.278430461883545
700,5.656567811965942
800,5.8316473960876465
900,5.791695833206177
1000,6.092692136764526
1100,5.577595233917236
1200,6.214672565460205
1300,6.3038649559021
1400,5.615254878997803
1500,6.545902252197266
1600,6.4790425300598145
1700,5.858164310455322
1800,7.511424779891968
1900,6.572721004486084
2000,6.1979053020477295
2100,6.971664190292358
2200,6.370995283126831
2300,6.030893325805664
2400,7.745575666427612
2500,6.906690835952759
2600,6.517781734466553
2700,7.200227499008179
2800,6.843592166900635
2900,7.063605785369873
3000,7.821478366851807
3100,7.087035417556763
3200,7.313634157180786
3300,7.663543462753296
3400,6.975963830947876
3500,7.021886825561523
3600,8.098706245422363
3700,7.867639541625977
3800,7.100581169128418
3900,8.615042448043823
4000,7.67236065864563
4100,8.380652666091919
4200,8.572778224945068
4300,8.597782373428345
4400,8.834958791732788
4500,8.671497583389282
4600,8.782506465911865
4700,8.91202425956726
4800,9.085185050964355
4900,8.746417999267578
5000,10.345170736312866
5100,8.838056802749634
5200,9.240777969360352
5300,8.916759729385376
5400,9.730554342269897
5500,10.4308500289917
5600,10.806707382202148
5700,9.458156824111938
5800,9.999817848205566
5900,9.713924646377563
6000,9.040749073028564
6100,9.390092372894287
6200,9.976290702819824
6300,10.184537887573242
6400,10.361617803573608
6500,9.539472818374634
6600,9.968879461288452
6700,9.619448900222778
6800,10.55867314338684
6900,9.857866287231445
7000,10.818233489990234
7100,11.331570625305176
7200,10.917625665664673
7300,11.561867952346802
7400,12.020804405212402
7500,11.643035411834717
7600,11.044675350189209
7700,11.693663120269775
7800,12.359407663345337
7900,13.236335515975952
8000,11.218776226043701
8100,12.592631340026855
8200,11.834516763687134
8300,11.663197755813599
8400,12.362232685089111
8500,12.33475399017334
8600,11.620165348052979
8700,12.101801633834839
8800,13.207558631896973
8900,12.899016618728638
9000,12.681156873703003
9100,12.723775386810303
9200,12.31917953491211
9300,12.77896785736084
9400,11.986294507980347
9500,13.18039059638977
9600,14.142284870147705
9700,12.969115495681763
9800,12.713786602020264
9900,14.039641857147217
10000,14.430140256881714
10100,9.320708751678467
10200,13.252243757247925
10300,11.697650671005249
10400,11.708653926849365
10500,12.871973991394043
10600,11.95465350151062
10700,13.842329740524292
10800,12.566539287567139
10900,13.329092741012573
11000,13.58303189277649
11100,11.769161939620972
11200,13.215093851089478
11300,12.718095302581787
11400,13.520573139190674
11500,13.97852611541748
11600,14.227478265762329
11700,12.90174412727356
11800,14.099665403366089
11900,13.036042213439941
12000,13.233632326126099
12100,13.713730335235596
12200,14.17420482635498
12300,13.492414951324463
12400,13.505746126174927
12500,13.820003747940063
12600,15.01025390625
12700,15.440813779830933
12800,15.22242283821106
12900,13.75221872329712
13000,14.270180702209473
13100,15.231101036071777
13200,14.120049476623535
13300,14.283128023147583
13400,15.192787408828735
13500,15.13223123550415
13600,15.700938701629639
13700,14.80841851234436
13800,14.757226705551147
13900,15.225016593933105
14000,15.491971254348755
14100,15.712259769439697
14200,16.34517812728882
14300,16.776669025421143
14400,15.350953340530396
14500,16.11976432800293
14600,15.22576355934143
14700,16.735780239105225
14800,16.483855962753296
14900,15.412952423095703
15000,16.18230175971985
15100,17.076582431793213
15200,16.108246326446533
15300,17.576459169387817
15400,16.785611629486084
15500,17.202234268188477
15600,17.536614418029785
15700,15.496047496795654
15800,16.806299209594727
15900,16.494598627090454
16000,17.929403066635132
16100,18.438642740249634
16200,17.533808708190918
16300,17.138375282287598
16400,17.200857400894165
16500,18.022902011871338
16600,17.249646425247192
16700,19.22642183303833
16800,18.2145779132843
16900,17.656468868255615
17000,18.38634419441223
17100,18.302092790603638
17200,18.273106336593628
17300,19.83507227897644
17400,18.617166757583618
17500,17.911335945129395
17600,18.003854274749756
17700,18.115577697753906
17800,18.751549005508423
17900,19.196974754333496
18000,19.4269917011261
18100,20.56396770477295
18200,18.991040229797363
18300,17.346501350402832
18400,18.954044103622437
18500,19.902767658233643
18600,19.934028148651123
18700,19.88242483139038
18800,20.0859854221344
18900,18.869348764419556
19000,18.61149573326111
19100,18.40576958656311
19200,20.23209023475647
19300,21.475374460220337
19400,20.58400559425354
19500,19.748478412628174
19600,20.798298597335815
19700,20.31667470932007
19800,19.17989468574524
19900,22.29931664466858
20000,20.263723373413086
20100,20.374122381210327
20200,21.364414930343628
20300,21.876561403274536
20400,20.689916610717773
20500,21.905362844467163
20600,22.144715785980225
20700,20.785796642303467
20800,21.762341499328613
20900,20.53033423423767
21000,21.562822818756104
21100,21.734362602233887
21200,21.508193492889404
21300,22.55088710784912
21400,22.386246919631958
21500,21.776450395584106
21600,20.84346294403076
21700,20.346976280212402
21800,21.560002326965332
21900,23.75009059906006
22000,24.19828987121582
22100,22.286186456680298
22200,23.827207565307617
22300,23.37515687942505
22400,22.622108459472656
22500,22.90219497680664
22600,23.501283407211304
22700,22.99343204498291
22800,25.171996355056763
22900,22.058976888656616
23000,23.277863025665283
23100,24.948477506637573
23200,24.41558861732483
23300,24.367679595947266
23400,24.57995629310608
23500,23.84428858757019
23600,23.54459810256958
23700,24.46445322036743
23800,23.390023231506348
23900,25.241278886795044
24000,24.91594362258911
24100,25.3449764251709
24200,23.5585834980011
24300,23.87755012512207
24400,25.82677173614502
24500,24.086281776428223
24600,25.350148916244507
24700,25.506705045700073
24800,25.288852214813232
24900,23.164071083068848
25000,27.418190717697144
25100,25.842607975006104
25200,27.140576601028442
